DATE,TIME
2020-01-26,14:51:23
2020-01-26,14:57:58
2020-01-26,15:04:05
2020-01-26,15:11:39
2020-01-26,15:28:33
2020-01-26,15:40:00
2020-01-26,15:43:49
2020-01-26,15:53:57
2020-01-26,15:57:31
2020-01-26,15:59:33
2020-01-26,16:01:22
2020-01-26,16:01:58
2020-01-26,16:04:46
2020-01-26,16:07:17
2020-01-26,16:09:08
2020-01-26,16:10:24
2020-01-26,16:14:24
2020-01-26,16:26:26
2020-01-26,16:27:03
2020-01-26,16:30:35
2020-01-26,16:30:52
2020-01-26,16:32:08
2020-01-26,16:34:59
2020-01-26,16:36:32
2020-01-26,16:52:28
2020-01-26,16:54:31
2020-01-27,09:06:06
2020-01-27,09:07:51
2020-01-27,09:14:53
2020-01-27,09:15:44
2020-01-27,09:20:12
2020-01-27,09:23:15
2020-01-27,09:28:23
2020-01-27,09:34:35
2020-01-27,09:38:16
2020-01-27,09:38:44
2020-01-27,09:40:51
2020-01-27,09:45:00
2020-01-27,09:56:23
2020-01-27,10:00:14
2020-01-27,10:06:48
2020-01-27,10:13:03
2020-01-27,10:20:06
2020-01-27,10:23:43
2020-01-27,10:27:14
2020-01-27,10:27:52
2020-01-27,10:28:00
2020-01-27,10:38:45
2020-01-27,10:43:58
2020-01-27,10:44:06
2020-01-27,10:45:16
2020-01-27,10:51:53
2020-01-27,10:55:28
2020-01-27,10:57:31
2020-01-27,10:58:54
2020-01-27,11:05:38
2020-01-27,11:11:13
2020-01-27,11:17:08
2020-01-27,11:18:55
2020-01-27,11:20:10
2020-01-27,11:22:03
2020-01-27,11:42:34
2020-01-27,11:44:21
2020-01-27,11:58:32
2020-01-27,12:12:19
2020-01-27,12:19:34
2020-01-27,12:25:58
2020-01-27,12:26:33
2020-01-27,12:30:11
2020-01-27,12:37:10
2020-01-27,12:44:45
2020-01-27,12:48:10
2020-01-27,12:48:18
2020-01-27,12:54:27
2020-01-27,13:00:22
2020-01-27,13:00:31
2020-01-27,13:02:23
2020-01-27,13:05:35
2020-01-27,13:10:22
2020-01-27,13:11:15
2020-01-27,13:12:19
2020-01-27,13:24:50
2020-01-27,13:29:02
2020-01-27,13:38:37
2020-01-27,13:42:10
2020-01-27,13:50:17
2020-01-27,13:51:22
2020-01-27,13:52:03
2020-01-27,13:57:04
2020-01-27,13:58:38
2020-01-27,13:59:09
2020-01-27,14:00:37
2020-01-27,14:02:01
2020-01-27,14:08:17
2020-01-27,14:12:07
2020-01-27,14:15:28
2020-01-27,14:17:30
2020-01-27,14:18:12
2020-01-27,14:20:25
2020-01-27,14:27:23
2020-01-27,14:33:41
2020-01-27,14:34:10
2020-01-27,14:37:59
2020-01-27,14:42:26
2020-01-27,14:43:43
2020-01-27,14:44:29
2020-01-27,14:50:16
2020-01-27,14:54:40
2020-01-27,14:59:34
2020-01-27,15:06:25
2020-01-27,15:15:32
2020-01-27,15:15:37
2020-01-27,15:24:58
2020-01-27,15:26:14
2020-01-27,15:33:58
2020-01-27,15:43:51
2020-01-27,15:45:37
2020-01-27,15:48:50
2020-01-27,15:54:32
2020-01-27,15:59:13
2020-01-27,16:15:50
2020-01-27,16:19:23
2020-01-27,16:33:26
2020-01-27,16:36:45
2020-01-27,16:37:57
2020-01-27,16:38:16
2020-01-27,16:38:53
2020-01-27,16:40:52
2020-01-27,16:44:31
2020-01-27,16:47:32
2020-01-27,16:52:05
2020-01-28,09:21:17
2020-01-28,09:29:29
2020-01-28,09:32:31
2020-01-28,09:38:31
2020-01-28,09:43:02
2020-01-28,09:44:28
2020-01-28,09:45:15
2020-01-28,09:54:06
2020-01-28,09:55:41
2020-01-28,09:58:26
2020-01-28,09:58:55
2020-01-28,10:03:09
2020-01-28,10:04:16
2020-01-28,10:04:49
2020-01-28,10:05:17
2020-01-28,10:22:45
2020-01-28,10:37:41
2020-01-28,10:39:03
2020-01-28,10:42:11
2020-01-28,10:45:51
2020-01-28,10:57:30
2020-01-28,10:58:04
2020-01-28,11:04:18
2020-01-28,11:05:45
2020-01-28,11:05:54
2020-01-28,11:08:32
2020-01-28,11:22:54
2020-01-28,11:26:02
2020-01-28,11:28:45
2020-01-28,11:29:14
2020-01-28,11:29:59
2020-01-28,11:31:04
2020-01-28,11:34:01
2020-01-28,11:37:59
2020-01-28,11:38:22
2020-01-28,11:43:25
2020-01-28,11:50:50
2020-01-28,11:52:20
2020-01-28,11:57:57
2020-01-28,12:01:21
2020-01-28,12:09:52
2020-01-28,12:10:22
2020-01-28,12:15:32
2020-01-28,12:20:54
2020-01-28,12:26:50
2020-01-28,12:37:51
2020-01-28,12:48:27
2020-01-28,12:48:31
2020-01-28,12:52:27
2020-01-28,13:06:44
2020-01-28,13:08:43
2020-01-28,13:13:17
2020-01-28,13:16:35
2020-01-28,13:18:22
2020-01-28,13:21:07
2020-01-28,13:23:56
2020-01-28,13:29:08
2020-01-28,13:29:51
2020-01-28,13:37:19
2020-01-28,13:37:37
2020-01-28,13:37:56
2020-01-28,13:38:50
2020-01-28,13:41:58
2020-01-28,13:42:26
2020-01-28,13:47:11
2020-01-28,13:48:03
2020-01-28,13:48:50
2020-01-28,13:49:47
2020-01-28,13:51:11
2020-01-28,13:59:23
2020-01-28,14:10:52
2020-01-28,14:12:25
2020-01-28,14:17:59
2020-01-28,14:26:33
2020-01-28,14:28:42
2020-01-28,14:29:18
2020-01-28,14:30:12
2020-01-28,14:33:32
2020-01-28,14:37:22
2020-01-28,14:41:21
2020-01-28,14:51:57
2020-01-28,14:56:47
2020-01-28,15:00:26
2020-01-28,15:01:49
2020-01-28,15:02:24
2020-01-28,15:03:14
2020-01-28,15:05:17
2020-01-28,15:28:32
2020-01-28,15:30:15
2020-01-28,15:30:26
2020-01-28,15:38:47
2020-01-28,15:45:11
2020-01-28,15:48:12
2020-01-28,15:50:56
2020-01-28,15:56:33
2020-01-28,15:58:35
2020-01-28,16:00:49
2020-01-28,16:14:41
2020-01-28,16:21:58
2020-01-28,16:27:20
2020-01-28,16:38:33
2020-01-28,16:41:20
2020-01-28,16:49:20
2020-01-29,09:04:03
2020-01-29,09:05:21
2020-01-29,09:23:47
2020-01-29,09:27:24
2020-01-29,09:28:49
2020-01-29,09:32:26
2020-01-29,09:36:08
2020-01-29,09:41:01
2020-01-29,09:50:41
2020-01-29,09:54:56
2020-01-29,09:57:33
2020-01-29,09:58:27
2020-01-29,09:59:51
2020-01-29,10:00:13
2020-01-29,10:02:27
2020-01-29,10:06:10
2020-01-29,10:12:25
2020-01-29,10:14:18
2020-01-29,10:18:53
2020-01-29,10:19:42
2020-01-29,10:19:55
2020-01-29,10:24:58
2020-01-29,10:25:20
2020-01-29,10:26:33
2020-01-29,10:29:50
2020-01-29,10:35:14
2020-01-29,10:41:49
2020-01-29,10:44:06
2020-01-29,10:50:03
2020-01-29,10:52:05
2020-01-29,11:09:40
2020-01-29,11:12:57
2020-01-29,11:15:29
2020-01-29,11:16:38
2020-01-29,11:17:28
2020-01-29,11:19:21
2020-01-29,11:23:29
2020-01-29,11:29:13
2020-01-29,11:30:13
2020-01-29,11:38:43
2020-01-29,11:42:42
2020-01-29,11:44:39
2020-01-29,11:45:40
2020-01-29,11:46:34
2020-01-29,11:47:09
2020-01-29,11:47:15
2020-01-29,11:47:55
2020-01-29,11:50:07
2020-01-29,11:53:57
2020-01-29,11:56:00
2020-01-29,11:56:45
2020-01-29,12:00:41
2020-01-29,12:06:11
2020-01-29,12:06:13
2020-01-29,12:06:57
2020-01-29,12:18:45
2020-01-29,12:25:09
2020-01-29,12:36:47
2020-01-29,12:45:37
2020-01-29,12:57:01
2020-01-29,12:58:47
2020-01-29,13:01:00
2020-01-29,13:01:08
2020-01-29,13:04:50
2020-01-29,13:08:32
2020-01-29,13:09:07
2020-01-29,13:10:09
2020-01-29,13:11:48
2020-01-29,13:24:54
2020-01-29,13:27:22
2020-01-29,13:27:27
2020-01-29,13:27:49
2020-01-29,13:29:43
2020-01-29,13:29:45
2020-01-29,13:38:38
2020-01-29,13:43:57
2020-01-29,13:51:14
2020-01-29,13:51:21
2020-01-29,13:51:44
2020-01-29,13:55:21
2020-01-29,14:06:21
2020-01-29,14:06:48
2020-01-29,14:09:56
2020-01-29,14:16:12
2020-01-29,14:16:39
2020-01-29,14:42:19
2020-01-29,14:43:53
2020-01-29,14:44:08
2020-01-29,14:58:30
2020-01-29,15:03:38
2020-01-29,15:18:37
2020-01-29,15:37:08
2020-01-29,15:46:21
2020-01-29,15:57:20
2020-01-29,16:01:47
2020-01-29,16:06:08
2020-01-29,16:08:35
2020-01-29,16:09:49
2020-01-29,16:11:07
2020-01-29,16:15:44
2020-01-29,16:23:59
2020-01-29,16:26:22
2020-01-29,16:28:32
2020-01-29,16:37:26
2020-01-29,16:45:24
2020-01-29,16:45:49
2020-01-29,16:52:33
2020-01-29,16:54:28
2020-01-29,16:57:31
2020-01-29,16:58:28
2020-01-29,16:59:13
2020-01-30,09:00:14
2020-01-30,09:01:17
2020-01-30,09:09:13
2020-01-30,09:21:43
2020-01-30,09:26:08
2020-01-30,09:34:40
2020-01-30,09:36:12
2020-01-30,09:36:52
2020-01-30,09:48:00
2020-01-30,09:49:07
2020-01-30,09:52:18
2020-01-30,09:52:23
2020-01-30,10:14:16
2020-01-30,10:18:02
2020-01-30,10:26:19
2020-01-30,10:28:34
2020-01-30,10:39:30
2020-01-30,10:40:17
2020-01-30,10:46:19
2020-01-30,10:49:34
2020-01-30,10:50:12
2020-01-30,10:50:36
2020-01-30,10:56:12
2020-01-30,10:57:53
2020-01-30,11:17:30
2020-01-30,11:19:03
2020-01-30,11:24:18
2020-01-30,11:25:00
2020-01-30,11:31:15
2020-01-30,11:35:21
2020-01-30,11:37:57
2020-01-30,11:42:50
2020-01-30,11:45:19
2020-01-30,11:53:12
2020-01-30,11:55:12
2020-01-30,12:04:58
2020-01-30,12:08:03
2020-01-30,12:12:11
2020-01-30,12:12:15
2020-01-30,12:12:37
2020-01-30,12:21:54
2020-01-30,12:24:10
2020-01-30,12:27:29
2020-01-30,12:28:01
2020-01-30,12:28:44
2020-01-30,12:30:53
2020-01-30,12:38:07
2020-01-30,12:38:44
2020-01-30,12:42:09
2020-01-30,12:43:50
2020-01-30,12:46:04
2020-01-30,12:51:37
2020-01-30,12:57:10
2020-01-30,12:58:19
2020-01-30,13:01:17
2020-01-30,13:07:49
2020-01-30,13:13:34
2020-01-30,13:16:58
2020-01-30,13:19:43
2020-01-30,13:21:32
2020-01-30,13:31:18
2020-01-30,13:32:21
2020-01-30,13:32:31
2020-01-30,13:34:03
2020-01-30,13:34:47
2020-01-30,13:37:44
2020-01-30,13:39:15
2020-01-30,13:40:16
2020-01-30,13:40:48
2020-01-30,13:47:59
2020-01-30,13:59:42
2020-01-30,14:03:31
2020-01-30,14:05:36
2020-01-30,14:07:38
2020-01-30,14:10:45
2020-01-30,14:13:08
2020-01-30,14:13:50
2020-01-30,14:20:01
2020-01-30,14:21:55
2020-01-30,14:26:53
2020-01-30,14:26:59
2020-01-30,14:34:52
2020-01-30,14:41:36
2020-01-30,14:43:34
2020-01-30,14:51:34
2020-01-30,14:52:28
2020-01-30,14:53:15
2020-01-30,14:54:02
2020-01-30,14:56:50
2020-01-30,14:57:04
2020-01-30,14:59:38
2020-01-30,15:03:41
2020-01-30,15:07:39
2020-01-30,15:08:22
2020-01-30,15:13:12
2020-01-30,15:17:13
2020-01-30,15:18:52
2020-01-30,15:21:20
2020-01-30,15:43:56
2020-01-30,15:48:38
2020-01-30,15:53:21
2020-01-30,15:53:54
2020-01-30,15:55:31
2020-01-30,15:56:19
2020-01-30,15:59:29
2020-01-30,16:03:56
2020-01-30,16:12:00
2020-01-30,16:20:36
2020-01-30,16:26:29
2020-01-30,16:32:06
2020-01-30,16:34:45
2020-01-30,16:38:13
2020-01-30,16:40:02
2020-01-30,16:40:05
2020-01-30,16:40:53
2020-01-30,16:53:05
2020-01-30,16:54:04
2020-01-31,09:02:37
2020-01-31,09:05:17
2020-01-31,09:05:33
2020-01-31,09:10:56
2020-01-31,09:16:09
2020-01-31,09:17:21
2020-01-31,09:18:33
2020-01-31,09:25:34
2020-01-31,09:33:42
2020-01-31,09:35:01
2020-01-31,09:40:19
2020-01-31,09:46:38
2020-01-31,09:46:47
2020-01-31,09:48:18
2020-01-31,09:49:54
2020-01-31,09:51:08
2020-01-31,09:57:16
2020-01-31,09:59:41
2020-01-31,10:00:16
2020-01-31,10:18:41
2020-01-31,10:18:51
2020-01-31,10:33:11
2020-01-31,10:42:26
2020-01-31,10:42:47
2020-01-31,11:06:03
2020-01-31,11:11:00
2020-01-31,11:17:17
2020-01-31,11:23:23
2020-01-31,11:24:04
2020-01-31,11:25:07
2020-01-31,11:27:23
2020-01-31,11:37:25
2020-01-31,11:37:36
2020-01-31,11:42:39
2020-01-31,11:49:19
2020-01-31,11:50:55
2020-01-31,11:59:42
2020-01-31,12:02:49
2020-01-31,12:05:58
2020-01-31,12:12:31
2020-01-31,12:19:34
2020-01-31,12:20:29
2020-01-31,12:21:01
2020-01-31,12:37:21
2020-01-31,12:45:41
2020-01-31,12:49:28
2020-01-31,12:51:38
2020-01-31,12:51:43
2020-01-31,13:00:10
2020-01-31,13:01:40
2020-01-31,13:04:55
2020-01-31,13:04:58
2020-01-31,13:05:26
2020-01-31,13:06:47
2020-01-31,13:10:51
2020-01-31,13:14:55
2020-01-31,13:15:17
2020-01-31,13:18:46
2020-01-31,13:20:36
2020-01-31,13:22:58
2020-01-31,13:24:46
2020-01-31,13:29:21
2020-01-31,13:34:38
2020-01-31,13:37:54
2020-01-31,13:43:10
2020-01-31,13:49:17
2020-01-31,13:49:23
2020-01-31,13:52:20
2020-01-31,13:53:27
2020-01-31,13:55:08
2020-01-31,13:58:20
2020-01-31,13:59:15
2020-01-31,14:01:23
2020-01-31,14:03:06
2020-01-31,14:11:06
2020-01-31,14:19:33
2020-01-31,14:25:39
2020-01-31,14:34:31
2020-01-31,14:37:23
2020-01-31,14:40:29
2020-01-31,14:42:26
2020-01-31,14:43:12
2020-01-31,14:46:14
2020-01-31,14:53:17
2020-01-31,14:57:55
2020-01-31,15:10:44
2020-01-31,15:15:55
2020-01-31,15:16:33
2020-01-31,15:21:21
2020-01-31,15:22:57
2020-01-31,15:39:41
2020-01-31,15:45:54
2020-01-31,15:55:05
2020-01-31,15:59:36
2020-01-31,16:00:35
2020-01-31,16:11:14
2020-01-31,16:15:33
2020-01-31,16:16:43
2020-01-31,16:26:22
2020-01-31,16:27:18
2020-01-31,16:28:42
2020-01-31,16:30:46
2020-01-31,16:34:26
2020-01-31,16:41:46
2020-01-31,16:57:37
2020-01-31,16:57:40
2020-02-01,09:07:50
2020-02-01,09:17:55
2020-02-01,09:29:29
2020-02-01,09:30:29
2020-02-01,09:35:06
2020-02-01,09:39:37
2020-02-01,09:48:28
2020-02-01,09:58:04
2020-02-01,10:15:45
2020-02-01,10:20:40
2020-02-01,10:36:03
2020-02-01,10:38:19
2020-02-01,10:38:26
2020-02-01,10:43:00
2020-02-01,10:46:25
2020-02-01,10:48:00
2020-02-01,10:55:38
2020-02-01,11:00:12
2020-02-01,11:02:00
2020-02-01,11:03:45
2020-02-01,11:05:04
2020-02-01,11:08:01
2020-02-01,11:18:11
2020-02-01,11:24:53
2020-02-01,11:31:34
2020-02-01,11:36:59
2020-02-01,11:40:12
2020-02-01,11:40:15
2020-02-01,11:46:37
2020-02-01,11:46:39
2020-02-01,11:49:55
2020-02-01,11:50:17
2020-02-01,11:58:02
2020-02-01,12:04:38
2020-02-01,12:07:08
2020-02-01,12:07:41
2020-02-01,12:13:43
2020-02-01,12:18:28
2020-02-01,12:31:15
2020-02-01,12:43:25
2020-02-01,12:51:42
2020-02-01,12:59:35
2020-02-01,13:02:23
2020-02-01,13:09:28
2020-02-01,13:12:22
2020-02-01,13:13:05
2020-02-01,13:18:38
2020-02-01,13:19:08
2020-02-01,13:24:14
2020-02-01,13:24:29
2020-02-01,13:26:16
2020-02-01,13:37:22
2020-02-01,14:11:01
2020-02-01,14:11:31
2020-02-01,14:14:25
2020-02-01,14:17:42
2020-02-01,14:20:03
2020-02-01,14:21:45
2020-02-01,14:31:17
2020-02-01,14:32:30
2020-02-01,14:36:02
2020-02-01,14:38:42
2020-02-01,14:42:29
2020-02-01,14:42:55
2020-02-01,14:46:32
2020-02-01,14:47:37
2020-02-01,14:50:51
2020-02-01,14:58:29
2020-02-01,14:59:57
2020-02-01,15:08:46
2020-02-01,15:18:19
2020-02-01,15:20:59
2020-02-01,15:26:44
2020-02-01,15:27:38
2020-02-01,15:29:01
2020-02-01,15:41:03
2020-02-01,15:46:31
2020-02-01,15:49:04
2020-02-01,15:49:55
2020-02-01,15:54:17
2020-02-01,15:54:42
2020-02-01,16:02:06
2020-02-01,16:07:39
2020-02-01,16:27:21
2020-02-01,16:27:59
2020-02-01,16:48:19
2020-02-01,16:52:28
2020-02-01,16:52:51
2020-02-01,16:53:08
2020-02-02,09:04:56
2020-02-02,09:06:04
2020-02-02,09:07:22
2020-02-02,09:12:48
2020-02-02,09:19:18
2020-02-02,09:19:49
2020-02-02,09:29:24
2020-02-02,09:31:26
2020-02-02,09:31:33
2020-02-02,09:34:46
2020-02-02,09:35:55
2020-02-02,09:41:27
2020-02-02,09:49:09
2020-02-02,09:58:34
2020-02-02,10:02:29
2020-02-02,10:05:20
2020-02-02,10:21:39
2020-02-02,10:35:00
2020-02-02,10:42:38
2020-02-02,10:45:15
2020-02-02,10:47:28
2020-02-02,10:50:22
2020-02-02,11:01:24
2020-02-02,11:18:22
2020-02-02,11:21:21
2020-02-02,11:22:35
2020-02-02,11:28:25
2020-02-02,11:31:15
2020-02-02,11:39:10
2020-02-02,11:40:14
2020-02-02,11:43:03
2020-02-02,11:47:46
2020-02-02,11:54:18
2020-02-02,11:55:32
2020-02-02,11:58:18
2020-02-02,11:59:10
2020-02-02,12:03:54
2020-02-02,12:18:37
2020-02-02,12:24:02
2020-02-02,12:25:31
2020-02-02,12:31:59
2020-02-02,12:35:37
2020-02-02,12:41:46
2020-02-02,12:45:57
2020-02-02,12:53:02
2020-02-02,12:59:06
2020-02-02,13:04:22
2020-02-02,13:04:55
2020-02-02,13:05:10
2020-02-02,13:08:16
2020-02-02,13:11:58
2020-02-02,13:14:32
2020-02-02,13:19:45
2020-02-02,13:20:24
2020-02-02,13:20:56
2020-02-02,13:24:29
2020-02-02,13:24:37
2020-02-02,13:24:43
2020-02-02,13:27:42
2020-02-02,13:30:12
2020-02-02,13:30:38
2020-02-02,13:31:15
2020-02-02,13:33:31
2020-02-02,13:42:53
2020-02-02,13:44:09
2020-02-02,13:49:39
2020-02-02,13:52:33
2020-02-02,13:58:48
2020-02-02,14:00:51
2020-02-02,14:06:08
2020-02-02,14:11:31
2020-02-02,14:20:04
2020-02-02,14:27:41
2020-02-02,14:27:44
2020-02-02,14:34:51
2020-02-02,14:36:57
2020-02-02,14:37:35
2020-02-02,14:39:52
2020-02-02,15:02:48
2020-02-02,15:02:50
2020-02-02,15:14:50
2020-02-02,15:28:34
2020-02-02,15:33:12
2020-02-02,15:34:53
2020-02-02,15:40:15
2020-02-02,15:43:36
2020-02-02,15:45:34
2020-02-02,15:49:26
2020-02-02,16:18:07
2020-02-02,16:18:31
2020-02-02,16:20:49
2020-02-02,16:22:22
2020-02-02,16:27:49
2020-02-02,16:29:51
2020-02-02,16:30:16
2020-02-02,16:37:18
2020-02-02,16:56:35
2020-02-03,09:01:16
2020-02-03,09:06:32
2020-02-03,09:09:37
2020-02-03,09:11:57
2020-02-03,09:16:28
2020-02-03,09:25:13
2020-02-03,09:39:28
2020-02-03,09:48:45
2020-02-03,09:50:43
2020-02-03,10:03:56
2020-02-03,10:05:32
2020-02-03,10:06:58
2020-02-03,10:08:30
2020-02-03,10:12:19
2020-02-03,10:14:30
2020-02-03,10:26:24
2020-02-03,10:26:30
2020-02-03,10:28:20
2020-02-03,10:30:31
2020-02-03,10:31:56
2020-02-03,10:40:41
2020-02-03,10:47:36
2020-02-03,10:48:25
2020-02-03,10:56:39
2020-02-03,11:00:36
2020-02-03,11:08:38
2020-02-03,11:27:52
2020-02-03,11:35:15
2020-02-03,11:35:57
2020-02-03,11:36:01
2020-02-03,11:40:35
2020-02-03,11:43:03
2020-02-03,11:55:05
2020-02-03,12:05:23
2020-02-03,12:06:19
2020-02-03,12:09:15
2020-02-03,12:31:10
2020-02-03,12:31:38
2020-02-03,12:32:33
2020-02-03,12:43:31
2020-02-03,12:44:48
2020-02-03,12:46:42
2020-02-03,12:50:11
2020-02-03,12:50:31
2020-02-03,12:52:00
2020-02-03,12:52:31
2020-02-03,12:59:36
2020-02-03,13:02:23
2020-02-03,13:03:38
2020-02-03,13:17:33
2020-02-03,13:22:06
2020-02-03,13:41:59
2020-02-03,13:43:33
2020-02-03,13:44:00
2020-02-03,13:47:07
2020-02-03,13:48:58
2020-02-03,13:50:03
2020-02-03,13:56:40
2020-02-03,14:02:08
2020-02-03,14:02:43
2020-02-03,14:02:51
2020-02-03,14:08:36
2020-02-03,14:21:51
2020-02-03,14:22:33
2020-02-03,14:28:46
2020-02-03,14:30:13
2020-02-03,14:33:10
2020-02-03,14:33:24
2020-02-03,14:35:40
2020-02-03,14:42:44
2020-02-03,14:47:24
2020-02-03,14:52:45
2020-02-03,14:55:07
2020-02-03,15:05:58
2020-02-03,15:22:20
2020-02-03,15:30:06
2020-02-03,15:30:25
2020-02-03,15:36:24
2020-02-03,15:38:53
2020-02-03,15:47:38
2020-02-03,15:51:41
2020-02-03,16:11:24
2020-02-03,16:11:49
2020-02-03,16:16:51
2020-02-03,16:22:21
2020-02-03,16:27:00
2020-02-03,16:29:37
2020-02-03,16:42:57
2020-02-03,16:45:00
2020-02-03,16:48:19
2020-02-03,16:55:16
2020-02-03,16:56:03
2020-02-04,09:00:32
2020-02-04,09:03:31
2020-02-04,09:04:02
2020-02-04,09:04:27
2020-02-04,09:06:27
2020-02-04,09:13:30
2020-02-04,09:18:15
2020-02-04,09:22:43
2020-02-04,09:24:11
2020-02-04,09:25:23
2020-02-04,09:36:32
2020-02-04,09:44:05
2020-02-04,09:48:34
2020-02-04,09:52:11
2020-02-04,10:01:05
2020-02-04,10:03:02
2020-02-04,10:07:24
2020-02-04,10:08:14
2020-02-04,10:09:20
2020-02-04,10:09:49
2020-02-04,10:16:37
2020-02-04,10:28:48
2020-02-04,10:48:04
2020-02-04,10:49:55
2020-02-04,10:55:08
2020-02-04,10:59:31
2020-02-04,11:00:40
2020-02-04,11:04:12
2020-02-04,11:12:23
2020-02-04,11:13:28
2020-02-04,11:19:58
2020-02-04,11:21:30
2020-02-04,11:37:00
2020-02-04,11:46:22
2020-02-04,11:46:24
2020-02-04,11:48:19
2020-02-04,11:48:52
2020-02-04,11:49:30
2020-02-04,11:49:44
2020-02-04,11:52:31
2020-02-04,12:03:50
2020-02-04,12:13:36
2020-02-04,12:20:23
2020-02-04,12:21:27
2020-02-04,12:23:25
2020-02-04,12:28:49
2020-02-04,12:30:59
2020-02-04,12:32:07
2020-02-04,12:41:43
2020-02-04,12:47:46
2020-02-04,13:14:33
2020-02-04,13:18:39
2020-02-04,13:18:42
2020-02-04,13:24:41
2020-02-04,13:24:48
2020-02-04,13:30:27
2020-02-04,13:31:25
2020-02-04,13:32:11
2020-02-04,13:48:41
2020-02-04,13:48:53
2020-02-04,13:57:05
2020-02-04,13:58:39
2020-02-04,13:59:43
2020-02-04,14:04:09
2020-02-04,14:23:35
2020-02-04,14:24:02
2020-02-04,14:24:32
2020-02-04,14:29:03
2020-02-04,14:32:50
2020-02-04,14:33:40
2020-02-04,14:49:11
2020-02-04,14:58:56
2020-02-04,14:59:57
2020-02-04,15:03:40
2020-02-04,15:07:38
2020-02-04,15:14:05
2020-02-04,15:20:44
2020-02-04,15:24:39
2020-02-04,15:25:25
2020-02-04,15:32:04
2020-02-04,16:10:47
2020-02-04,16:11:25
2020-02-04,16:12:59
2020-02-04,16:21:49
2020-02-04,16:23:10
2020-02-04,16:27:26
2020-02-04,16:30:37
2020-02-04,16:33:08
2020-02-04,16:33:36
2020-02-04,16:44:20
2020-02-04,16:45:01
2020-02-04,16:46:32
2020-02-04,16:56:30
2020-02-04,16:56:48
2020-02-05,09:00:47
2020-02-05,09:03:01
2020-02-05,09:12:20
2020-02-05,09:23:23
2020-02-05,09:24:58
2020-02-05,09:25:44
2020-02-05,09:28:03
2020-02-05,09:32:51
2020-02-05,09:39:53
2020-02-05,09:40:04
2020-02-05,09:55:03
2020-02-05,10:09:57
2020-02-05,10:19:56
2020-02-05,10:22:51
2020-02-05,10:23:27
2020-02-05,10:34:52
2020-02-05,10:35:22
2020-02-05,10:39:04
2020-02-05,10:48:17
2020-02-05,10:54:31
2020-02-05,10:59:59
2020-02-05,11:15:57
2020-02-05,11:18:13
2020-02-05,11:24:46
2020-02-05,11:29:41
2020-02-05,11:34:53
2020-02-05,11:35:37
2020-02-05,11:39:00
2020-02-05,11:47:45
2020-02-05,11:49:16
2020-02-05,11:54:34
2020-02-05,11:57:02
2020-02-05,11:58:41
2020-02-05,12:00:25
2020-02-05,12:08:57
2020-02-05,12:15:41
2020-02-05,12:27:33
2020-02-05,12:40:15
2020-02-05,12:49:06
2020-02-05,12:54:17
2020-02-05,12:55:28
2020-02-05,12:57:10
2020-02-05,13:00:30
2020-02-05,13:10:07
2020-02-05,13:11:00
2020-02-05,13:13:10
2020-02-05,13:27:14
2020-02-05,13:28:25
2020-02-05,13:33:22
2020-02-05,13:36:39
2020-02-05,13:39:00
2020-02-05,13:41:47
2020-02-05,13:41:59
2020-02-05,13:47:41
2020-02-05,14:04:21
2020-02-05,14:05:02
2020-02-05,14:13:09
2020-02-05,14:19:01
2020-02-05,14:24:59
2020-02-05,14:25:16
2020-02-05,14:35:47
2020-02-05,14:41:50
2020-02-05,14:46:57
2020-02-05,14:48:36
2020-02-05,14:59:35
2020-02-05,15:03:41
2020-02-05,15:09:03
2020-02-05,15:09:35
2020-02-05,15:22:58
2020-02-05,15:27:14
2020-02-05,15:29:17
2020-02-05,15:30:52
2020-02-05,15:39:40
2020-02-05,15:40:17
2020-02-05,15:51:58
2020-02-05,15:59:20
2020-02-05,16:08:49
2020-02-05,16:08:50
2020-02-05,16:09:52
2020-02-05,16:11:21
2020-02-05,16:13:05
2020-02-05,16:14:55
2020-02-05,16:15:23
2020-02-05,16:30:22
2020-02-05,16:37:14
2020-02-05,16:40:08
2020-02-05,16:40:13
2020-02-05,16:40:21
2020-02-05,16:41:19
2020-02-05,16:42:49
2020-02-05,16:45:41
2020-02-05,16:46:52
2020-02-05,16:46:59
2020-02-05,16:47:39
2020-02-05,16:48:15
2020-02-05,16:49:48
2020-02-05,16:50:31
2020-02-05,16:50:41
2020-02-06,09:04:20
2020-02-06,09:09:27
2020-02-06,09:14:49
2020-02-06,09:19:05
2020-02-06,09:21:24
2020-02-06,09:24:46
2020-02-06,09:33:26
2020-02-06,09:34:22
2020-02-06,09:34:53
2020-02-06,09:48:47
2020-02-06,09:56:51
2020-02-06,10:01:09
2020-02-06,10:04:50
2020-02-06,10:05:02
2020-02-06,10:06:44
2020-02-06,10:08:40
2020-02-06,10:11:06
2020-02-06,10:12:19
2020-02-06,10:36:31
2020-02-06,10:45:34
2020-02-06,10:48:31
2020-02-06,10:55:13
2020-02-06,11:10:25
2020-02-06,11:17:34
2020-02-06,11:18:27
2020-02-06,11:24:19
2020-02-06,11:25:11
2020-02-06,11:25:50
2020-02-06,11:29:13
2020-02-06,11:30:43
2020-02-06,11:44:39
2020-02-06,11:51:12
2020-02-06,12:04:39
2020-02-06,12:05:11
2020-02-06,12:08:44
2020-02-06,12:11:12
2020-02-06,12:19:06
2020-02-06,12:24:02
